data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,status,dataset_type
data51845,DATA_3664,A,راه ماخايبش كيما كدن,rah makhaybch kima kadan,it's not as bad as you think,الأمر ليس سيئًا كما تظن,VALIDATED,GOLD
data51846,WIKI_C_06624,C,فلواحد وعشرين، الحرس المحلي تطوعو باش يعاونو يجمعو دوك الجنود ديال الألمان لي بقاو شاردين، والفرقة الرابعة الهندية كملات لݣدام وسط واحد الريح مجهد وفاتت البلاد.,"f-l-wa7ed u 3ichrin, l-7ars l-ma7alli t-taww3u bach y-3awnu y-jm3u duk l-junud dyal l-alman li b9aw chardin, u l-firqa r-rab3a l-hindiya kmlat l-gddam wst wa7ed r-ri7 mjehed u fatet l-blad"," On the 21st, the local Home Guard volunteered to help round up the remaining German stragglers, while the 4th Indian Division pushed forward through heavy winds and passed the area.",في الحادي والعشرين، تطوع الحرس المحلي للمساعدة في تجميع الجنود الألمان المشردين، بينما واصلت الفرقة الهندية الرابعة تقدمها للأمام وسط رياح عاتية حتى تجاوزت المنطقة.,VALIDATED,GOLD
data51847,WIKI_D_01205,D,"نهار 9 ماي 1961، بداو كيوصلو بي 52 إتش للقوات الجوية بمحركات توربينية برات آند ويتني تي إف 33-بي-3 لي كيحرقو مزيان وصداعهم قليل، وكيعطيو قوة دفع قصوى ديال 17,100 رطل (76.06 كيلو نيوتن).","nhar 9 may 1961, b-daw kay-waslu B-52H l-l-9uwat l-jawiya b-mo7arrikat torbiniya Pratt & Whitney TF33-P-3 li kay-7er9u mzyan u sda3-hom 9lil, u kay-3tiu 9uwat daf3 9oswa dyal 17,100 ratl (76.06 kilo newton).","On May 9, 1961, B-52H aircraft began arriving at the Air Force, equipped with Pratt & Whitney TF33-P-3 turbofan engines that offered better fuel efficiency and lower noise levels, providing a maximum thrust of 17,100 pounds (76.06 kN).","في التاسع من مايو 1961، بدأت القوات الجوية في استلام طائرات بي-52 إتش المزودة بمحركات توربينية من طراز برات آند ويتني تي إف 33-بي-3، والتي تميزت بكفاءة احتراق عالية وضجيج منخفض، مع توفير قوة دفع قصوى تصل إلى 17,100 رطل (76.06 كيلو نيوتن).",VALIDATED,GOLD
data51848,WIKI_D_07985,D,"اقتصاد رياضي (24 موضوع مدكورين، بحال ""التوازن العام""، ""مشكل التجميع""، ""ستاتيكا مقارنة""، ""ترتيبات معجمية""، ""نماذج خطية""، ""ترتيبات""، و ""اقتصاد كيفي"").","iqtisad riyadi (24 mowdu3 madkurin, b7al ""t-tawazun l-3am"", ""mchkil t-tajmi3"", ""statika mo9arana"", ""tartibat mo3jamiya"", ""namadij khattiya"", ""tartibat"", u ""iqtisad kayfi"").","Mathematical Economics (24 topics mentioned, such as ""General Equilibrium,"" ""Aggregation Problem,"" ""Comparative Statics,"" ""Lexicographical Orderings,"" ""Linear Models,"" ""Orderings,"" and ""Qualitative Economics"").","الاقتصاد الرياضي (تم ذكر 24 موضوعاً، مثل ""التوازن العام""، ""مشكلة التجميع""، ""السكون المقارن""، ""التفضيلات المعجمية""، ""النماذج الخطية""، ""الترتيبات""، و""الاقتصاد الكيفي"").",VALIDATED,GOLD
data51849,WIKI_D_09959,D,لمضاربة ممنوعة منعاً كلياً فالدوريات الأوروبية ديال الهوكي المحترف وفالألعاب الأولمبية ديال الهوكي على الجليد. القواعد الدولية (ديال الاتحاد الدولي لهوكي الجليد - إي إي إتش إف) كاتحدد فلقاعدة 141  – لمضاربة، لعقوبات تّالية (من بين أمور خرة): عقوبة كبيرة ديال خمسة دقايق والطرد من لماتش.," l-mdarba mamnu3a man3an kulliyan f-d-dawriyat l-oropiya dyal l-hockey l-mo7tarif u f-l-al3ab l-olombiya dyal l-hockey 3la l-jalid. l-9awa3id d-dawliya (dyal l-itti7ad d-dawli l-hockey l-jalid - IIHF) kat-7added f-l-9a3ida 141 – l-mudarba, l-3o9obat t-taliya (mn bayn omur khra): 3o9oba kbira dyal 5 d9ay9 u t-tard mn l-match.","Fighting is strictly prohibited in European professional hockey leagues and in the Olympic Ice Hockey games. International rules (IIHF) specify in Rule 141 – Fighting, the following penalties (among others): a major penalty of five minutes and a game misconduct.",تُمنع المشاجرات منعاً باتاً في الدوريات الأوروبية لهوكي الجليد المحترف وفي الألعاب الأولمبية. وتنص القواعد الدولية (الخاصة بالاتحاد الدولي لهوكي الجليد - IIHF) في القاعدة رقم 141 المتعلقة بالمشاجرات، على العقوبات التالية (من بين أمور أخرى): عقوبة كبرى لمدة خمس دقائق والطرد من المباراة.,VALIDATED,GOLD
data51850,WIKI_D_12295,D,أديرال كيتعتبر عندو إمكانية كبيرة يتستعمل بشكل غالط بحال دوا ديال اللعب و الترفيه. طابليطات ديال أديرال يمكن يتهرسو و يتشخّرو، ولا يدّوبو ف الما و يتضربو بالإبرة. الضرب بالإبرة ف الدم يقدر يكون خطر حيت داكشي اللي كيكون زايد ف الطابليطات و ماكايدوبش كيسد العروق الصغيرة ديال الدم.," adderall kay-t3taber 3ndu imkaniya kbira yt-st3mel b-chkel ghalet b7al dwa dyal l-l3eb u t-tarfih. tablets dyal adderall ymken yt-harsu u yt-chkhru, wla y-ddubu f l-ma u yt-drbu b-l-ibra. d-drb b-l-ibra f d-dem y9der ykun khatar 7it dakchi li kay-kun zayed f t-tablets u ma-kay-dubch kay-sed l-3ru9 l-sghira dyal d-dem."," Adderall is considered to have a high potential for misuse as a recreational drug. Adderall tablets can be crushed and snorted, or dissolved in water and injected. Intravenous injection is dangerous because the insoluble fillers in the tablets can clog small blood vessels.", يُعتبر أديرال من الأدوية التي تنطوي على احتمالية كبيرة لإساءة الاستخدام كعقار ترفيهي. حيث يمكن سحق أقراص أديرال واستنشاقها، أو إذابتها في الماء وحقنها وريدياً. ويشكل الحقن الوريدي خطورة بالغة لأن المواد المضافة غير القابلة للذوبان في الأقراص قد تؤدي إلى انسداد الأوعية الدموية الصغيرة.,VALIDATED,GOLD
data51851,WIKI_C_07358,C,هادي واحد الخطافة كاتطير بالزربة بالجهد ومرة مرة كادير شي تشي خفيف فالسما. ماعرفتش كفاش نعيط ليها، أما هي طير ساكت تقريبا، وعندها شي غنيوة قصيرة فيها تلاتة د النوطات ف وقت التزاوج.," hadi wa7ed l-khottafa kat-tir b-z-zerba b-l-jehd u mra mra ka-dir chi tchi khfif f-s-sma. ma-3reftch kifach n-3eyyet liha, amma hiya tir saket ta9riban, u 3ndha chi ghniwa qsira fiha tlata d-notat f-wa9t t-tazawuj.","This is a swift (or swallow) that flies at high speed, occasionally making a faint tchi sound in the sky. Its call is difficult to describe as it is a generally silent bird, but it has a short song consisting of three notes during the breeding season.",هذا نوع من طيور الخطاف (السمامة) يطير بسرعة فائقة، ويصدر أحياناً صوتاً خفيفاً يشبه تشي في السماء. وبالرغم من صعوبة تحديد ندائها، إلا أنها طائر صامت غالباً، ولديها تغريدة قصيرة تتكون من ثلاث نوتات خلال موسم التزاوج.,VALIDATED,GOLD
data51852,DATA_9409,A,كنت ف حالة خايبة,kont f 7ala khayba,i was in bad place,كنت في وضع سيء,VALIDATED,GOLD
data51853,WIKI_C_09025,C,بي أي 763 كان طريق لي كيربط بي أي 263 ف هاتبورو ب بي أي 232 ف لوير مورلاند تاونشيب، تابع طريق بايبيري. تدار عام 1930 وتحيدت السمية ديالو عام 1940.,"PA 763 kan tri9 li kay-rbet PA 263 f Hatboro b PA 232 f Lower Moreland Township, tabe3 tri9 Byberry. t-dar 3am 1930 u t-7aydet s-smiya dyalu 3am 1940.","PA 763 was a route that connected PA 263 in Hatboro to PA 232 in Lower Moreland Township, following Byberry Road. It was designated in 1930 and decommissioned in 1940.",كان الطريق بي إيه 763 مساراً يربط الطريق بي إيه 263 في هاتبورو بالطريق بي إيه 232 في بلدة لوير مورلاند، متبعاً طريق بايبيري. أُنشئ هذا الطريق عام 1930 وأُلغيت تسميته في عام 1940.,VALIDATED,GOLD
data51854,DATA_0128,A,"أوه, تايبالّيا الضياف اللولين جايّين","Oh, tayballia ddyaf llowlin jayyin","Oh, I think the first guests are coming",آه، أعتقد أن الضيوف الأوائل قادمون,VALIDATED,GOLD
data51855,WIKI_C_10783,C,واخا كانت علنات باللي غاتدير، إي بي سي مادارتش سيزون جوج ديال فيليپين آيدول. مصادر قالو باللي إي بي سي خسرات بزاف ديال لفلوس فالسيزون اللول حيت مداخيل الإعلانات كانت ناقصة بزاف على لي كانو كيتسناو.,"wakha kant 3elnat belli gat-dir, ABC ma-dartch season juj dyal Philippine Idol. masadir 9alu belli ABC khesrat bzzaf dyal l-flus f-l-season l-luwel 7it madakhil l-i3lanat kant na9sa bzzaf 3la li kanu kay-tsennaw.","Despite previously announcing it would, ABC did not produce a second season of Philippine Idol. Sources stated that ABC lost a significant amount of money during the first season because advertising revenues were much lower than expected.",على الرغم من إعلانها المسبق عن نيتها إنتاج موسم جديد، إلا أن قناة إي بي سي لم تعرض الموسم الثاني من برنامج فيليبين آيدول. وذكرت مصادر أن القناة تكبدت خسائر مالية كبيرة في الموسم الأول بسبب تراجع عائدات الإعلانات عن التوقعات.,VALIDATED,GOLD
data51856,WIKI_C_12142,C,سبعة د الناس ماتو فاش كانوا كيبنيوا القنطرة قبل ما تفتحها الملكة إليزابيث الثانية ودوق إدنبرة نهار ربعة ف شتنبر عام 1964. الباطو لي كان كيدي ويجيب حبس من داك النهار., seb3a d n-nas matu fach kanu kay-bniw l-9antara 9bel ma t-f-te7ha l-malika elizabeth t-tanya u duke of edinburgh nhar rbe3a f-chetnber 3am 1964. l-bato li kan kay-di u y-jib 7bes mn dak n-nhar.,"Seven people died during the construction of the bridge before it was officially opened by Queen Elizabeth II and the Duke of Edinburgh on September 4, 1964. The ferry service that used to carry passengers back and forth stopped operating from that day on.",لقي سبعة أشخاص حتفهم أثناء تشييد الجسر قبل افتتاحه رسمياً من قبل الملكة إليزابيث الثانية ودوق إدنبرة في الرابع من سبتمبر عام 1964. ومنذ ذلك اليوم، توقفت خدمة العبارات التي كانت تربط بين الضفتين.,VALIDATED,GOLD
data51857,WIKI_C_02679,C,براين بنبن فدور روجر هندرسون: واحد الكاتب ديال دبليو بي إن وراجل بيني. وخا كيقهر البوليس، روجر كيلقى حل اللغز ديال القتيلة.,"brian benben f-dor roger henderson: wa7ed l-katib dyal WBN u rajel penny. wakha kay-9her l-bolis, roger kay-l9a 7el l-loghz dyal l-9tila.","Brian Benben stars as Roger Henderson: a staff writer for WBN and Penny's husband. Although he often frustrates the police, Roger consistently finds the solution to the murder mystery.",يؤدي براين بنبن دور روجر هندرسون: وهو كاتب سيناريو في شبكة دبليو بي إن وزوج بيني. وعلى الرغم من إحباطه لرجال الشرطة، إلا أن روجر يتمكن دائماً من فك لغز الجريمة.,VALIDATED,GOLD
data51858,DATA_21225,B,شارل اللول ديال النڭليز (19 نوڤمبر 1600 – 30 يناير 1649). تزوج فـ 1625، هنرييت ماري. تعدم فعمر 48 عام.,"charl l-luwel dyal nngliz (19 nuvanber 1600 - 30 yanayir 1649). tzewwej f 1625, henriyet mari. t3dam f3mer 48 3am.","Charles I of England (19 November 1600 – 30 January 1649). Married 1625, Henrietta Maria. Executed aged 48.",تشارلز الأول ملك إنجلترا (19 نوفمبر 1600 - 30 يناير 1649). تزوج عام 1625، هنريتا ماريا. أُعدم عن عمر يناهز 48 عاماً.,VALIDATED,GOLD
data51859,WIKI_C_02858,C,نانسي كتلعب دور كارول سترونغ، مّات بريندا ومرت روجر. فاش حسبات فرانك الصغير طبيب ومحامي ولوتيري، فرحات بزاف على زواج بنتها.,"nancy katl3ab dor carol strong, mmat brenda u mrat roger. fach 7asbat frank s-sghir tbib u mo7ami u luthery, fer7at bzzaf 3la zwaj bentha.","Nancy plays the role of Carol Strong, Brenda's mother and Roger's wife. When she believed Frank Jr. was a doctor, a lawyer, and a Lutheran, she was overjoyed about her daughter's marriage.",تؤدي نانسي دور كارول سترونغ، والدة بريندا وزوجة روجر. وعندما اعتقدت أن فرانك الصغير طبيب ومحامٍ ولوثري، غمرتها السعادة بزواج ابنتها.,VALIDATED,GOLD
data51860,WIKI_D_11316,D,"الفوتون هو البوزون العياري ديال الكهرومغناطيسية, و داكشي علاش الأعداد الكمية الأخرى ديال الفوتون (بحال رقم الليبتون، رقم الباريون، و أرقام النكهة الكمية) كيساويو صفر. و زيد عليها، الفوتون ماكيتبعش مبدأ الاستبعاد ديال پاولي.","lfotone huwa lbozon l3iyari dyal lkahromaghnatisia, w dakchi 3lach l2a3dad lkamia l2okhra dyal lfotone (b7al r9m llipton, r9m lbaryon, w 2ar9am nnak7ha lkimia) kaysawiw ssifr. w zid 3liha, lfotone ma kaytba3ch mabda2 l-istib3ad dyal pauli.","The photon is the gauge boson for electromagnetism, and therefore all other quantum numbers of the photon (such as lepton number, baryon number, and flavour quantum numbers) are zero. Also, the photon does not obey the Pauli exclusion principle.",الفوتون هو البوزون القياسي للكهرومغناطيسية، وبالتالي فإن جميع الأعداد الكمية الأخرى للفوتون (مثل العدد الكمي لللبتون، والعدد الكمي للباريون، وأعداد النكهة الكمية) تساوي صفرًا. بالإضافة إلى ذلك، لا يخضع الفوتون لمبدأ الاستبعاد لباولي.,VALIDATED,GOLD
data51861,DATA_9755,A,علاش مابغيتيش تنخرط فالجمعية ديالي؟,3lach mabghitich t-nkharet f ljam3ya diali?,why you dont wanna join my association?,لماذا لا ترغب في الانضمام إلى الجمعية الخاصة بي؟,VALIDATED,GOLD
data51862,DATA_20786,B,فاش تّحلات لّعبة، جات ف لّمرتبة تّالتة ف أحسن لعبة جديدة ديال 2006 ف جوائز ڭولدن تيكيت.,"fash t-t7allat l-l3ba, jat f l-mortaba t-talta f ahsan l3ba jdida dyal 2006 f jawai2iz golden ticket.","when the ride opened, it ranked third in the best new ride of 2006 category at the golden ticket awards.",عند افتتاح اللعبة، حلت في المرتبة الثالثة ضمن فئة أفضل لعبة جديدة لعام 2006 في جوائز التذكرة الذهبية (جولدن تيكيت).,VALIDATED,GOLD
data51863,WIKI_D_05930,D,الصلابة ديال الدار تّيستات ف أوائل الأربعينات، فاش طاحت واحد التورنادو على الضيعة. كاع البيوت لي تابعين للضيعة تهرسو؛ ولكن الدار بقات صحيحة، من غير شي خاميات طارو من واحد الشرجم.," s-slaba dyal d-dar t-testat f awa2il l-arba3inat, fach ta7et wa7ed tornado 3la d-day3a. ka3 l-byut li tab3in l-day3a t-harsu; walakin d-dar b9at s7i7a, mn ghir chi khamiyat taru mn wa7ed ch-chorjem.","The house's durability was tested in the early 1940s when a tornado struck the farm. All the outbuildings on the farm were destroyed, but the house remained intact, except for some curtains that were blown out of a window.",اختُبِرت صلابة المنزل في أوائل الأربعينيات، عندما ضرب إعصار (تورنادو) المزرعة. فقد دُمرت جميع المباني التابعة للمزرعة؛ إلا أن المنزل ظل صامداً، باستثناء بعض الستائر التي طارت عبر إحدى النوافذ.,VALIDATED,GOLD
data51864,DATA_19129,B,هاد الطابلو كيعطينا التقاطعات الرئيسية على طول الطريق السيار رقم 73، كيفما مسجلينها وزارة النقل ديال أونتاريو.,"had tableau kay3tina t-ta9ato3at r-ra2issiya 3la t-toule t-tri9 s-siyar ra9m 73, kifma msajjlinha wizarat n-na9l dyal ontario.","the following table lists the major intersections along highway 73, as noted by the ontario ministry of transportation.",يسرد الجدول التالي التقاطعات الرئيسية على طول الطريق السريع رقم 73، كما سجلتها وزارة النقل في أونتاريو.,VALIDATED,GOLD
data51865,WIKI_D_11312,D,هادي لائحة ديال الأجرام لي معروفة، مرتبة تنازليا على حسب أقرب نقطة للشمس، لي ما يمكنش بسهولة يتشتتو بمدار نبتون الحالي، وبالتالي غالبا أجرام منفصلة، ولكن كاينين داخل الفجوة ديال أقرب نقطة للشمس لي فيها تقريبا 50 لـ 75 وحدة فلكية لي كاتحدد السدنويدات.,"hadi la2i7a dyal l-ajram li ma3rufa, m-rttba tanazulyan 3la 7asab a9rab no9ta l-chams, li ma-ymkench b-sohula yt-cht-ttu b-madar neptune l-7ali, u b-t-tali ghaliban ajram monfasila, walakin kaynin dakhel l-fajwa dyal a9rab no9ta l-chams li fiha ta9riban 50 l-75 wa7da falakiya li kat-7added l-sednoidat.","This is a list of known celestial objects ranked in descending order by perihelion, which cannot be easily scattered by Neptune's current orbit and are thus mostly detached objects. They lie within the perihelion gap of approximately 50 to 75 AU that defines the Sednoids.",هذه قائمة بالأجرام السماوية المعروفة، مرتبة تنازلياً حسب نقطة الحضيض الشمسي، والتي لا يمكن أن تتأثر بسهولة بمدار نبتون الحالي؛ لذا تُعتبر أجراماً منفصلة. تقع هذه الأجرام ضمن فجوة الحضيض الشمسي (تقريباً بين 50 و75 وحدة فلكية) التي تميز فئة السدنويدات.,VALIDATED,GOLD
data51866,WIKI_D_02255,D,فلوّل د التلاتينات ديال القرن العشرين، تطوّر لمطار ديال البحرين. كانت شركة إمبيريال إيرويز كاتطيّر ليه، بما فيهوم الطيارة ديال هاندلي پيج إتش پي 42. من بعد فنفس العشرينات تأسس لمطار البحري ديال البحرين، ديال الطيارات المائية والسيّارات البحرية.,"f l-wwl d t-tlatinat dyal l-qarn d l-3eshren, ttwwr l-mtar dyal l-bhren. kanet sheriket imperial airways kattayer lih, bima fihom ttayara dyal handley page HP42. men ba3d f-nfs l-3eshrenat t-t2ases l-mtar l-bhri dyal l-bhren, dyal ttayyarat l-ma2iya w s-sayarat l-bhriya.","In the early 1930s, Bahrain Airport was developed. Imperial Airways operated flights there, including the Handley Page H.P.42 aircraft. Later, during the same 1920s period, Bahrain's marine airport was established for seaplanes and flying boats.",في أوائل الثلاثينيات من القرن العشرين، تطور مطار البحرين. كانت شركة إمبيريال إيرويز تسيّر رحلات إليه، بما في ذلك طائرة هاندلي بيج إتش بي 42. بعد ذلك، وفي نفس العشرينيات، تأسس مطار البحرين البحري للطائرات المائية والقوارب الطائرة.,VALIDATED,GOLD
data51867,DATA_9131,A,أنا غادي نسجّل ليك ولدك فلمدرسة واحا ماكايناش بلاصة,ana ghadi nsejjel lik weldek flmadrassa wa5a makaynach blassa,i will enroll your child in school even though there are no spots available,سأقوم بتسجيل ابنك في المدرسة حتى وإن لم تكن هناك أماكن شاغرة,VALIDATED,GOLD
data51868,DATA_8847,A,أنا غادي نتبع هاداك شفار,ana ghadi ntbe3 hadak chffar,i will follow that robber,سأتبع ذلك اللص,VALIDATED,GOLD
data51869,WIKI_D_01922,D,نهار 29 يونيو 2012، كريس بوش عيّط لمدرب المنتخب الوطني ديال الرجال مايك كرزيفسكي والرئيس جيري كولانجلو باش يقول ليهوم بلي ما غاديش يشارك فالألعاب الأولمبية ديال 2012 ف لندن باش يتعافى من واحد الجبدة فالعضلات ديال البطن السفلية اللي خلاتو ما يلعبش شي ماتشات فالبلاي أوف.,"nhar 29 younyou 2012, Chris Bosh 3iyyet l-modarrib d l-montakhab l-watani dyal r-rjal Mike Krzyzewski w r-rais Jerry Colangelo bash y9ol lihom blli ma-ghadiish ysharek f l-al3ab l-olombiya dyal 2012 f London bash y-t3afa mn wa7d l-jebda f l-3adalt dyal l-batn s-soufliya li khllato mayl3bsh shi matshat f l-play-off.","On June 29, 2012, Chris Bosh called men's national team coach Mike Krzyzewski and president Jerry Colangelo to inform them that he would not participate in the 2012 London Olympics to recover from a lower abdominal strain that caused him to miss several playoff games.",في 29 يونيو 2012، اتصل كريس بوش بمدرب المنتخب الوطني للرجال مايك كرزيفسكي والرئيس جيري كولانجيلو ليخبرهما بأنه لن يشارك في الألعاب الأولمبية لعام 2012 في لندن، وذلك للتعافي من تمزق في عضلات البطن السفلية منعه من خوض عدة مباريات في الأدوار الإقصائية.	,VALIDATED,GOLD
data51870,WIKI_C_03192,C,"ملي كتسولو علاش هو بوليسي ديال الجريمة، كايجاوب: ""حيت الموتى ما يقدروش يهضرو على راسهم"". هاد الهضرة عزيزة عليه و كيبقى يعاودها بزاف.","mlli ktswlu 3lash huwa bolisi dyal ljarima, kayjawb: ""7it lmutta ma yqdrush yhdwru 3la rashum"". had lhdra 3ziza 3lih w kaybqa y3awdha bzaf.","When asked why he is a CSI, he responds: ""Because the dead can 't speak for themselves"". This is one of his favorite quotes, and he uses it frequently.","عندما يُسأل لماذا هو محقق في مسرح الجريمة، يجيب: ""لأن الموتى لا يستطيعون التحدث عن أنفسهم"". وهذا أحد اقتباساته المفضلة، ويستخدمه بشكل متكرر.",VALIDATED,GOLD
data51871,WIKI_D_04117,D,الميدالية مصنفة الرابعة فالترتيب ديال الأسبقية ديال لبس الميداليات والأوسمة. الميداليات كايتصنعو ف دار السكة ديال علي بور، كولكاتا مع الجوائز المدنية والعسكرية الأخرى بحال بهارات راتنا، بادما بوشان، بادما شري، وبارام فير شاكرا.,"lmidaliya msnfa rrab3a f tartib dyal l-asbqiya dyal lbss lmidaliyat wl-awssima. lmidaliyat kaytsn3o f dar s-seka dyal ali bor, kolkata m3a l-jawa2iz l-madaniya l-3askriya l-okhra b7al bharat ratna, padma bhushan, padma shri, w param vir chakra.","The medal is ranked fourth in the order of precedence of wearing of medals and decorations. The medals are produced at Alipore Mint, Kolkata along with the other civilian and military awards like Bharat Ratna, Padma Bhushan, Padma Shri, and Param Veer Chakra.",تُصنّف الميدالية في المرتبة الرابعة في ترتيب الأسبقية لارتداء الميداليات والأوسمة. تُنتج الميداليات في دار السك في علي بور، كولكاتا، جنبًا إلى جنب مع الجوائز المدنية والعسكرية الأخرى مثل بهارات راتنا، وبادما بوشان، وبادما شري، وبارام فير تشاكرا.,VALIDATED,GOLD
data51872,WIKI_C_04844,C,التوصيل ديال البيع بالتفصيل بدا ف أواخر غشت 2014. الحكومة ديال الجزيرة دارت تعويض ديال 100% على الضريبة ديال الاستهلاك ف شراء الطوموبيلات اللي كيمشيو بالضو حتى ل 8000 دولار.	,t-tawsil dyal l-bi3 b t-tafsil bda f awakhir ghusht 2014. l-hokoma dyal l-jazira daret ta3wid dyal 100% 3la d-dariba dyal l-istihlak f shra d t-tomobilat lli kaimshiw b d-daw 7ta l 8000 dolar.,"Retail deliveries began in late August 2014. The Island government provided a 100% rebate on the consumption tax for the purchase of electric cars, up to 8,000 dollar.",بدأت عمليات التسليم بالتجزئة في أواخر أغسطس 2014. قدمت حكومة الجزيرة إعفاءً ضريبياً بنسبة 100% على ضريبة الاستهلاك عند شراء السيارات الكهربائية بما يصل إلى 8000 دولار.	,VALIDATED,GOLD
data51873,WIKI_C_01945,C,لفيلم ربح شي جوائز كبار بحال جوج ديال ستار سكرين أووردز وتلاتة ديال زي سين أووردز وزيد وزيد جوائز خرى. وبزيادة على هادشي، لفيلم ترشح لأنواع ديال الجوائز من كل شكل ولون.	,"l-film rbe7 shi jawa2iz kbar b7al joj dyal Star Screen Awards w tlata dyal Zee Cine Awards w zid w zid jawa2iz khra. w b-zyada 3la hadshi, l-film t-rashsha7 l-anwa3 dyal l-jawa2iz mn kol shkel w lon.","The film won several major awards, including two Star Screen Awards and three Zee Cine Awards, among others. In addition, the film was nominated for various types of awards across many categories.",فاز الفيلم بعدة جوائز كبرى مثل جائزتي ستار سكرين وثلاث جوائز زي سين وغيرها من الجوائز الأخرى. بالإضافة إلى ذلك، تم ترشيح الفيلم لمختلف أنواع الجوائز من كل حدب وصوب.	,VALIDATED,GOLD
data51874,WIKI_C_05978,C,"(فانغ تيت (1996). هاكا فا فات (هاكا پرونانسيايشن ديكشنري 
.تايپي: ساوثرن ماتيريالز سنتر. إس بي إن 957-638-359-5.	",Phang Tet (1996). Hakka fa Fat (Hakka Pronunciation Dictionary). Taipei: Southern Materials Center. ISBN 957-638-359-5.	,Phang Tet (1996). Hakka fa Fat (Hakka Pronunciation Dictionary). Taipei: Southern Materials Center. ISBN 957-638-359-5.,فانغ تيت (1996). هاكا فا فات (قاموس نطق لغة الهاكا). تايپي: مركز المواد الجنوبية. الرقم الدولي المعياري للكتاب 957-638-359-5.	,VALIDATED,GOLD
data51875,WIKI_C_04481,C,ف 24 شتنبر 2015، پيوديباي لاح الفيديو ديال اللعبة اللي تسناها بنادم بزاف، پيوديباي ليجند أوف ذا بروفيست على أيو إس وأندرويد. اللعبة مصايباها شركة كندية سميتها أوترمايندز بتعاون مع كيلبيرغ براسو.,"f 24 shutnber 2015, PewDiePie la7 l-video dyal l-le3ba lli t-snaha bnadm bzaf, PewDiePie: Legend of the Brofist 3la iOS w Android. l-le3ba msaybaha sharika kanadiya smitha Outerminds b-ta3awon m3a Kjellberg brasou.	","On September 24, 2015, PewDiePie released a video for the highly anticipated game, PewDiePie: Legend of the Brofist on iOS and Android. The game was developed by a Canadian company called Outerminds in collaboration with Kjellberg himself.",في 24 سبتمبر 2015، نشر بيوديباي فيديو للعبة التي طال انتظارها، بيوديباي: أسطورة البروفيست على نظامي آي أو إس وأندرويد. اللعبة من تطوير شركة كندية تدعى أوترمايندز بالتعاون مع كيلبيرغ نفسه.,VALIDATED,GOLD
data51876,WIKI_C_07881,C,وزارة الدفاع (2016). برنامج الاستثمار المدمج 2016 (پي دي إف). كانبيرا: وزارة الدفاع. إي إس بي إن 978-0-9941680-6-1.,wizarat d-difa3 (2016). barnamaj l-istithmar l-mudmaj 2016 (PDF). kanbera: wizarat d-difa3. ISBN 978-0-9941680-6-1.,Department of Defence (2016). 2016 Integrated Investment Program (PDF). Canberra: Department of Defence. ISBN 978-0-9941680-6-1.,وزارة الدفاع (2016). برنامج الاستثمار المتكامل 2016 (PDF). كانبيرا: وزارة الدفاع. الرقم الدولي المعياري للكتاب 978-0-9941680-6-1.	,VALIDATED,GOLD
data51877,DATA_4844,A,واش دايرين تخفيض؟,wach dayrin tekhfid?,do you offer a discount?,هل تقدمون خصمًا؟,VALIDATED,GOLD
data51878,WIKI_D_10617,D,برافو نوفمبر دار مسيرة مهنية متميزة فالسلاح الجوي الملكي و شارك فجميع النزاعات ديال 30 عام اللخرانية و شاف ربعة من الطيارين ديالو خداو صليب الطيران المتميز على أعمال داروهم مللي كانو كيتحكمو فالطيارة.,bravo november dar masira mihaniya metmeyza fs-slah l-jawi l-malaki w charek f jami3 n-niza3at dyal 30 3am lakhirania w chaf rab3a mn t-tyarin dyalo khadaw salib tayan l-mutamiz 3la a3mal darohom mlli kanou kyt7akmo fttyara.,Bravo November has had a distinguished career within the Royal Air Force serving in every conflict of the last 30 years and has seen four of its pilots awarded the Distinguished Flying Cross for actions whilst at the controls of the aircraft .,حققت الطائرة برافو نوفمبر مسيرة متميزة في سلاح الجو الملكي من خلال مشاركتها في كافة نزاعات السنوات الثلاثين الأخيرة، حيث نال أربعة من طياريها وسام صليب الطيران المتميز تقديراً لبطولاتهم أثناء قيادتها.	,VALIDATED,GOLD
data51879,WIKI_C_10897,C,بزاف ديال الطقوس اللي كيقبلوا العيالات عندهم شعائر بحال ديال الماسون، كيكونوا مؤسسين من طرف الماسون، ولكن في أحسن الأحوال كيتلقاو بواحد الترحيب متردد من عند الماسون ديال المحافل الكبار. ومع ذلك، كيبقاو يجندوا أعضاء جداد من داخل الماسونية العادية.,"bezzaf dyal ttoqoos lli kayqbelo l3ayalat 3andhom sha3a2er b7al dyal mason, kaykono mo2assesin man tarf lmasons, walakin f a7san l7wal kaytlaqaw bwa7d tr7ib mottaraded man 3nd lmason dyal lma7afel lkbar. wm3a dhalk, kaybqaw yjando a3dda2 jdad man da5l lmasouniya l3adiya.","Many rites accepting women have ritual of a Masonic style, are founded by Masons, but at best have an ambivalent reception amongst Grand Lodge masons. Nonetheless, they actively recruit new members from within regular masonry.",العديد من الطوائف التي تقبل النساء لديها طقوس ذات طابع ماسوني، وتؤسس من قبل الماسونيين، ولكن في أحسن الأحوال تحظى باستقبال غامض بين الماسونيين من المحافل الكبرى. ومع ذلك، فإنهم ينشطون في تجنيد أعضاء جدد من داخل الماسونية النظامية.,VALIDATED,GOLD
